ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason,Delivery_Time_Days
SHP102334,Los Angeles,Boston,2024-03-20,2024-03-28 00:00:00,Delivered,2715.4,Air,19.26,8390.19,Business,Customs,8.0
SHP102335,Seattle,New York,2024-11-01,2024-11-03 19:12:00,Delivered,1082.0,Ground,2.39,869.04,Business,Customs,2.8
SHP102336,San Diego,Atlanta,2024-02-27,2024-03-02 02:24:00,Delivered,2375.7,Ground,8.57,3486.02,Retail,Operational,4.1
SHP102337,Chicago,Boston,2025-06-13,2025-06-19 21:36:00,In Transit,4002.7,Ground,27.68,9175.48,Business,Operational,6.9
SHP102338,Boston,Philadelphia,2024-07-26,2024-08-04 14:24:00,Delayed,3935.0,Ground,25.4,8656.5,Business,Weather,9.6
SHP102339,Chicago,Chicago,2025-05-25,2025-05-26 00:00:00,Delivered,18.0,Air,21.14,83.22,Business,Operational,1.0
SHP102340,Baltimore,Detroit,2024-05-14,2024-05-21 00:00:00,Delivered,3197.9,Freight,53.0,13342.99,Retail,Operational,7.0
SHP102341,Phoenix,Charlotte,2025-06-05,2025-06-06 02:24:00,In Transit,859.1,Air,31.19,3705.31,Retail,Operational,1.1
SHP102342,Miami,Chicago,2025-08-03,2025-08-06 16:48:00,Delivered,2175.7,Air,28.58,8118.08,Business,Operational,3.7
SHP102343,Memphis,San Diego,2024-03-23,2024-03-24 19:12:00,Delayed,677.1,Ground,2.35,596.25,Retail,Operational,1.8
SHP102344,New York,Philadelphia,2025-09-12,2025-09-20 04:48:00,Delivered,3714.3,Freight,32.27,12169.23,Retail,Operational,8.2
SHP102345,New York,San Francisco,2024-02-13,2024-02-16 14:24:00,Delayed,1451.5,Ground,4.42,1606.3,Retail,Operational,3.6
SHP102346,Miami,San Francisco,2025-04-27,2025-05-02 14:24:00,Delivered,3497.5,Air,17.09,10194.1,Business,Operational,5.6
SHP102347,Atlanta,Phoenix,2025-05-07,2025-05-12 04:48:00,Delivered,3702.7,Air,4.46,6564.75,Retail,Operational,5.2
SHP102348,San Diego,Charlotte,2025-05-13,2025-05-19 21:36:00,Delayed,4037.7,Ground,24.27,8688.65,Business,Operational,6.9
SHP102349,Phoenix,Miami,2024-01-18,2024-01-27 19:12:00,Delivered,3441.5,Freight,36.88,12028.07,Retail,Weather,9.8
SHP102350,Atlanta,Charlotte,2025-08-27,2025-08-31 09:36:00,Delivered,2628.3,Air,16.08,8239.09,Retail,Operational,4.4
SHP102351,Dallas,Phoenix,2024-10-20,2024-10-26 07:12:00,Delivered,2772.2,Ground,16.47,5493.31,Retail,Operational,6.3
SHP102352,Memphis,Los Angeles,2024-05-27,2024-05-29 07:12:00,Delayed,1578.5,Air,7.91,3241.67,Business,Operational,2.3
SHP102353,Philadelphia,Houston,2025-04-16,2025-04-18 12:00:00,In Transit,961.1,Ground,36.45,2791.22,Retail,Operational,2.5
SHP102354,Denver,Houston,2024-06-20,2024-06-21 16:48:00,Delivered,761.7,Freight,4.88,966.83,Business,Operational,1.7
SHP102355,San Francisco,Phoenix,2025-07-16,2025-07-19 14:24:00,Delayed,982.7,Ground,19.26,1907.3,Business,Weather,3.6
SHP102356,Phoenix,Memphis,2025-06-14,2025-06-21 16:48:00,In Transit,4216.0,Ground,15.91,8200.17,Retail,Operational,7.7
SHP102357,Philadelphia,Dallas,2024-04-29,2024-05-02 09:36:00,Delivered,907.1,Ground,22.59,2093.38,Retail,Weather,3.4
SHP102358,San Diego,San Francisco,2024-03-06,2024-03-12 21:36:00,Delayed,3312.1,Ground,30.12,7917.54,Business,Operational,6.9
SHP102359,New York,Phoenix,2024-05-20,2024-05-22 02:24:00,Delivered,993.9,Ground,15.22,1723.07,Business,Operational,2.1
SHP102360,Boston,Boston,2025-03-21,2025-03-22 04:48:00,Delivered,5.7,Ground,32.42,29.87,Business,Operational,1.2
SHP102361,Boston,Atlanta,2025-05-20,2025-05-22 16:48:00,In Transit,1776.3,Air,16.71,5678.46,Retail,Operational,2.7
SHP102362,Los Angeles,Memphis,2024-07-07,2024-07-12 04:48:00,Delivered,1972.2,Ground,22.03,4488.48,Retail,Operational,5.2
SHP102363,Dallas,New York,2024-06-06,2024-06-10 07:12:00,Delivered,1939.4,Air,6.78,4112.37,Retail,Operational,4.3
SHP102364,Memphis,Memphis,2025-09-01,2025-09-01 12:00:00,In Transit,25.0,Freight,12.4,67.85,Business,Operational,0.5
SHP102365,Atlanta,Baltimore,2024-09-02,2024-09-04 16:48:00,Delivered,1138.6,Air,3.99,1670.44,Government,Operational,2.7
SHP102366,Chicago,Denver,2024-02-02,2024-02-08 19:12:00,Delivered,3773.4,Ground,17.99,7776.95,Retail,Operational,6.8
SHP102367,New York,Detroit,2024-12-26,2024-12-30 16:48:00,Delivered,3025.4,Air,28.97,12537.35,Retail,Operational,4.7
SHP102368,Dallas,Miami,2024-11-25,2024-11-28 14:24:00,Delivered,1147.2,Air,14.66,3454.22,Retail,Weather,3.6
SHP102369,Los Angeles,San Diego,2025-05-26,2025-05-27 02:24:00,Delivered,481.3,Air,15.98,1309.57,Government,Operational,1.1
SHP102370,Atlanta,Memphis,2024-03-11,2024-03-17 02:24:00,Delivered,3532.5,Ground,22.88,8167.06,Retail,Operational,6.1
SHP102371,Chicago,Memphis,2024-11-08,2024-11-10 12:00:00,Delivered,1141.5,Ground,24.67,2747.5,Retail,Operational,2.5
SHP102372,Denver,Chicago,2024-03-19,2024-03-28 16:48:00,Delayed,4023.0,Freight,3.83,4549.65,Business,Operational,9.7
SHP102373,Memphis,Houston,2024-06-17,2024-06-18 12:00:00,Delivered,758.1,Air,10.65,1981.6,Retail,Operational,1.5
SHP102374,Baltimore,New York,2024-06-28,2024-07-03 09:36:00,Delivered,2850.4,Ground,4.43,3155.44,Retail,Operational,5.4
SHP102375,Memphis,Philadelphia,2025-09-19,2025-09-24 09:36:00,Delivered,3176.3,Ground,12.65,5559.28,Retail,Operational,5.4
SHP102376,San Francisco,Dallas,2024-09-16,2024-09-22 04:48:00,Delivered,3028.1,Air,46.74,14330.28,Business,Weather,6.2
SHP102377,Phoenix,San Francisco,2025-04-30,2025-05-03 02:24:00,In Transit,1558.9,Ground,29.24,3675.35,Business,Operational,3.1
SHP102378,Los Angeles,Memphis,2024-01-05,2024-01-11 14:24:00,Delivered,3964.8,Ground,17.06,7973.8,Retail,Operational,6.6
SHP102379,Detroit,Phoenix,2024-10-23,2024-10-29 04:48:00,Delivered,3510.2,Ground,55.45,12475.75,Retail,Operational,6.2
SHP102380,San Francisco,San Francisco,2025-09-11,2025-09-13 16:48:00,Delayed,11.0,Air,21.36,62.39,Retail,Operational,2.7
SHP102381,San Francisco,Houston,2024-12-25,2024-12-30 14:24:00,In Transit,2794.2,Ground,75.45,10453.35,Business,Operational,5.6
SHP102382,Denver,Baltimore,2024-04-26,2024-04-30 02:24:00,Delivered,2635.4,Air,18.97,8082.02,Business,Operational,4.1
SHP102383,Los Angeles,Seattle,2024-12-22,2024-12-30 00:00:00,Delivered,4270.8,Ground,10.61,6238.9,Business,Operational,8.0
SHP102384,Chicago,Seattle,2025-03-14,2025-03-24 02:24:00,Delivered,4054.6,Freight,6.32,5645.87,Business,Operational,10.1
SHP102385,San Francisco,Phoenix,2024-11-26,2024-11-28 14:24:00,Delivered,1212.6,Ground,27.13,2762.71,Business,Operational,2.6
SHP102386,San Diego,Dallas,2025-06-08,2025-06-12 19:12:00,Delivered,1329.9,Ground,12.55,2322.44,Retail,Weather,4.8
SHP102387,New York,New York,2024-07-06,2024-07-06 21:36:00,Delivered,20.0,Air,18.94,73.79,Government,Operational,0.9
SHP102388,Chicago,Boston,2024-10-07,2024-10-10 16:48:00,Delivered,1217.2,Freight,24.19,3151.35,Business,Operational,3.7
SHP102389,Los Angeles,Baltimore,2025-05-25,2025-05-30 19:12:00,Delivered,4300.0,Air,8.53,10059.7,Retail,Operational,5.8
SHP102390,Denver,Denver,2025-04-10,2025-04-12 09:36:00,Delivered,17.6,Ground,21.1,56.85,Retail,Operational,2.4
SHP102391,Detroit,Denver,2024-04-24,2024-04-26 07:12:00,Delivered,415.5,Freight,14.85,823.29,Government,Operational,2.3
SHP102392,Baltimore,Denver,2024-08-23,2024-08-25 16:48:00,In Transit,1643.6,Ground,4.69,1605.73,Government,Operational,2.7
SHP102393,Phoenix,Houston,2024-12-03,2024-12-08 14:24:00,Delayed,2247.5,Ground,25.11,4924.3,Business,Operational,5.6
SHP102394,San Diego,Los Angeles,2025-06-05,2025-06-13 04:48:00,Delivered,3782.3,Ground,27.45,8641.22,Business,Weather,8.2
SHP102395,Charlotte,Memphis,2024-07-17,2024-07-21 04:48:00,Delivered,1612.9,Air,41.01,7170.28,Business,Weather,4.2
SHP102396,Atlanta,Detroit,2024-02-19,2024-02-21 19:12:00,In Transit,1535.5,Ground,6.5,2002.05,Retail,Operational,2.8
SHP102397,San Francisco,Chicago,2024-05-21,2024-05-28 00:00:00,Delayed,4157.1,Air,62.5,25066.08,Retail,Weather,7.0
SHP102398,Phoenix,Phoenix,2025-06-11,2025-06-11 19:12:00,Delivered,9.3,Ground,9.28,26.4,Business,Operational,0.8
SHP102399,Detroit,Memphis,2025-05-28,2025-05-31 14:24:00,Delivered,2571.5,Air,2.67,3749.57,Retail,Operational,3.6
SHP102400,Chicago,Chicago,2024-01-30,2024-01-31 02:24:00,Delivered,22.7,Freight,17.6,66.28,Business,Operational,1.1
SHP102401,New York,Phoenix,2024-03-22,2024-03-25 09:36:00,Delivered,446.5,Air,22.6,1424.54,Government,Weather,3.4
SHP102402,San Diego,Detroit,2024-01-31,2024-02-01 21:36:00,Delivered,577.4,Ground,15.32,1009.86,Business,Operational,1.9
SHP102403,Los Angeles,Boston,2024-11-28,2024-12-03 12:00:00,Delayed,1842.5,Ground,6.42,2155.89,Business,Weather,5.5
SHP102404,Los Angeles,Houston,2024-06-25,2024-06-28 19:12:00,Delivered,776.9,Ground,11.81,1204.66,Business,Weather,3.8
SHP102405,Chicago,Memphis,2025-01-04,2025-01-10 02:24:00,Delivered,2255.7,Air,21.66,7370.75,Business,Weather,6.1
SHP102406,Miami,Detroit,2025-06-30,2025-07-07 12:00:00,Delivered,2818.2,Ground,68.55,11120.03,Retail,Weather,7.5
SHP102407,Detroit,Baltimore,2025-06-18,2025-06-23 12:00:00,Delivered,3173.0,Air,6.71,6053.58,Business,Operational,5.5
SHP102408,Seattle,Baltimore,2024-04-15,2024-04-20 00:00:00,Delivered,2549.8,Ground,10.53,4104.96,Retail,Operational,5.0
SHP102409,Memphis,Seattle,2024-04-06,2024-04-10 00:00:00,Delivered,1832.5,Ground,5.27,1974.87,Business,Operational,4.0
SHP102410,Denver,Detroit,2024-08-17,2024-08-18 19:12:00,Delivered,758.0,Ground,12.63,1211.51,Business,Operational,1.8
SHP102411,New York,Baltimore,2024-08-14,2024-08-15 21:36:00,Delivered,1264.2,Air,16.14,3981.2,Retail,Operational,1.9
SHP102412,Miami,Baltimore,2025-01-05,2025-01-09 21:36:00,Delivered,2003.5,Freight,33.91,5767.74,Government,Operational,4.9
SHP102413,Chicago,Denver,2024-04-09,2024-04-16 12:00:00,In Transit,4173.7,Ground,21.97,8566.95,Business,Weather,7.5
SHP102414,Dallas,Los Angeles,2025-03-20,2025-03-22 19:12:00,Delivered,1071.2,Air,45.3,4738.9,Government,Weather,2.8
SHP102415,Detroit,Miami,2025-04-12,2025-04-16 14:24:00,Delivered,1977.4,Ground,16.69,3947.0,Retail,Weather,4.6
SHP102416,Memphis,Los Angeles,2024-02-24,2024-03-04 07:12:00,Delayed,3348.9,Freight,0.92,2400.01,Business,Customs,9.3
SHP102417,Detroit,Phoenix,2024-07-13,2024-07-17 14:24:00,Delivered,3232.4,Air,22.7,11915.77,Retail,Operational,4.6
SHP102418,Chicago,Seattle,2025-06-03,2025-06-11 02:24:00,Delivered,4352.0,Ground,3.53,3974.79,Business,Operational,8.1
SHP102419,Philadelphia,Memphis,2025-02-27,2025-03-01 19:12:00,Delivered,1020.9,Ground,33.19,2567.2,Business,Operational,2.8
SHP102420,Philadelphia,Houston,2024-11-10,2024-11-10 12:00:00,Delivered,271.0,Air,16.71,887.01,Retail,Operational,0.5
SHP102421,Dallas,Atlanta,2024-05-07,2024-05-10 07:12:00,In Transit,1586.0,Ground,10.16,2279.09,Business,Operational,3.3
SHP102422,San Francisco,Phoenix,2024-02-01,2024-02-04 21:36:00,Delayed,843.7,Ground,5.98,962.19,Business,Customs,3.9
SHP102423,Charlotte,New York,2024-04-02,2024-04-08 02:24:00,Delivered,2558.4,Air,11.4,6188.92,Business,Weather,6.1
SHP102424,Seattle,Los Angeles,2025-06-02,2025-06-09 09:36:00,In Transit,4064.7,Ground,16.13,7958.1,Retail,Operational,7.4
SHP102425,Denver,New York,2024-09-14,2024-09-19 16:48:00,Delivered,3159.4,Ground,56.78,11358.88,Retail,Operational,5.7
SHP102426,Chicago,Los Angeles,2024-08-07,2024-08-09 14:24:00,Delivered,783.9,Freight,15.11,1626.29,Business,Operational,2.6
SHP102427,Boston,Dallas,2024-04-15,2024-04-16 16:48:00,Delivered,699.2,Ground,20.17,1533.69,Retail,Operational,1.7
SHP102428,Detroit,San Francisco,2025-07-01,2025-07-08 21:36:00,Delivered,4119.2,Ground,15.78,7225.43,Business,Operational,7.9
SHP102429,Baltimore,Baltimore,2025-02-19,2025-02-20 19:12:00,Delivered,11.3,Ground,20.21,33.61,Retail,Operational,1.8
SHP102430,New York,New York,2025-07-10,2025-07-12 00:00:00,In Transit,7.2,Air,19.33,50.4,Government,Operational,2.0
SHP102431,Memphis,New York,2024-11-04,2024-11-10 04:48:00,Delivered,3365.7,Ground,16.93,6742.74,Retail,Operational,6.2
SHP102432,Los Angeles,Philadelphia,2024-12-31,2025-01-08 07:12:00,Delivered,4471.4,Ground,9.88,6981.69,Retail,Operational,8.3
SHP102433,Philadelphia,Dallas,2025-06-04,2025-06-09 14:24:00,Delivered,3946.3,Air,27.83,16041.61,Retail,Operational,5.6
SHP102434,Memphis,Atlanta,2025-04-03,2025-04-07 04:48:00,In Transit,1981.1,Ground,6.71,2362.16,Business,Operational,4.2
SHP102435,Philadelphia,Phoenix,2025-08-21,2025-08-27 02:24:00,Delivered,3460.4,Air,24.35,13194.65,Retail,Operational,6.1
SHP102436,Dallas,Boston,2025-01-04,2025-01-08 02:24:00,Delivered,2226.3,Ground,28.2,5156.12,Business,Operational,4.1
SHP102437,Miami,San Diego,2024-11-26,2024-11-28 16:48:00,Delivered,1202.2,Ground,2.85,1020.76,Business,Weather,2.7
SHP102438,Chicago,Boston,2024-01-11,2024-01-15 16:48:00,Delayed,1236.4,Freight,6.15,1708.32,Business,Customs,4.7
SHP102439,Philadelphia,Los Angeles,2025-05-21,2025-05-25 14:24:00,Delayed,1908.5,Air,3.25,2712.46,Business,Operational,4.6
SHP102440,Charlotte,San Diego,2025-02-22,2025-02-23 12:00:00,Delivered,679.3,Ground,39.8,2064.87,Retail,Operational,1.5
SHP102441,Miami,Memphis,2024-05-01,2024-05-02 04:48:00,Delivered,964.4,Air,11.05,2552.25,Retail,Operational,1.2
SHP102442,Philadelphia,Philadelphia,2024-08-22,2024-08-22 16:48:00,Delivered,7.1,Ground,38.37,30.53,Business,Operational,0.7
SHP102443,Memphis,New York,2024-11-26,2024-12-04 02:24:00,Delivered,4301.9,Ground,13.04,6902.88,Business,Operational,8.1
SHP102444,San Diego,Charlotte,2025-06-26,2025-07-01 00:00:00,Delivered,2684.1,Ground,7.21,3301.05,Business,Operational,5.0
SHP102445,Philadelphia,Phoenix,2024-12-13,2024-12-17 19:12:00,In Transit,1956.5,Ground,9.46,3006.48,Retail,Operational,4.8
SHP102446,Chicago,Chicago,2025-02-15,2025-02-15 16:48:00,Delivered,19.5,Freight,17.39,62.78,Business,Operational,0.7
SHP102447,Houston,Phoenix,2024-08-11,2024-08-12 07:12:00,Delivered,1042.4,Air,17.39,3863.95,Business,Operational,1.3
SHP102448,Denver,Atlanta,2024-06-01,2024-06-05 02:24:00,In Transit,3031.2,Air,17.36,9845.48,Retail,Operational,4.1
SHP102449,Boston,Charlotte,2024-07-30,2024-08-06 09:36:00,Delivered,3847.8,Ground,32.4,10522.05,Retail,Operational,7.4
SHP102450,Seattle,Seattle,2024-04-01,2024-04-02 04:48:00,Delivered,8.9,Ground,14.85,26.52,Business,Operational,1.2
SHP102451,Philadelphia,Houston,2024-11-26,2024-12-01 02:24:00,Delayed,2567.8,Air,16.17,7300.14,Business,Weather,5.1
SHP102452,Denver,Phoenix,2025-04-11,2025-04-17 09:36:00,Delivered,3238.9,Ground,8.96,4842.7,Retail,Operational,6.4
SHP102453,Detroit,Chicago,2025-07-07,2025-07-08 21:36:00,In Transit,450.7,Ground,8.17,600.95,Business,Weather,1.9
SHP102454,Philadelphia,Houston,2024-08-15,2024-08-18 09:36:00,In Transit,1708.9,Ground,29.32,4031.46,Business,Operational,3.4
SHP102455,Memphis,Houston,2024-07-12,2024-07-18 00:00:00,In Transit,3337.9,Ground,6.73,4397.67,Retail,Operational,6.0
SHP102456,Dallas,Philadelphia,2025-06-13,2025-06-20 09:36:00,Delivered,3143.9,Ground,13.02,4780.45,Government,Weather,7.4
SHP102457,Miami,San Francisco,2024-08-30,2024-08-31 12:00:00,Delivered,429.4,Air,30.32,1663.79,Business,Operational,1.5
SHP102458,Charlotte,Detroit,2025-01-23,2025-01-25 00:00:00,Delivered,1222.6,Air,3.89,1871.23,Business,Operational,2.0
SHP102459,Denver,Houston,2024-10-02,2024-10-10 19:12:00,Delivered,3123.8,Freight,40.51,10339.85,Business,Operational,8.8
SHP102460,New York,Houston,2025-03-25,2025-03-29 00:00:00,Delivered,1367.1,Freight,7.3,2253.44,Retail,Operational,4.0
SHP102461,Philadelphia,New York,2025-08-09,2025-08-15 19:12:00,Delivered,3702.0,Ground,40.61,10221.36,Business,Operational,6.8
SHP102462,Phoenix,Houston,2025-07-27,2025-07-27 14:24:00,Delivered,326.9,Ground,6.72,439.13,Retail,Operational,0.6
SHP102463,Chicago,Los Angeles,2025-04-22,2025-04-25 04:48:00,Delivered,1018.5,Freight,29.27,3189.06,Retail,Operational,3.2
SHP102464,Denver,Charlotte,2025-04-24,2025-04-26 19:12:00,Delivered,1409.6,Ground,10.8,1972.96,Government,Operational,2.8
SHP102465,Philadelphia,Seattle,2024-10-14,2024-10-21 07:12:00,Delivered,4178.7,Ground,58.25,15214.4,Retail,Operational,7.3
SHP102466,Denver,Seattle,2025-06-23,2025-06-29 14:24:00,Delivered,3624.2,Ground,14.11,6033.38,Business,Operational,6.6
SHP102467,Dallas,Denver,2024-11-25,2024-12-04 14:24:00,Delayed,4001.8,Ground,5.96,4522.68,Business,Customs,9.6
SHP102468,Dallas,Los Angeles,2025-04-14,2025-04-19 14:24:00,In Transit,2094.1,Ground,24.37,4523.91,Business,Weather,5.6
SHP102469,Miami,Philadelphia,2025-06-17,2025-06-24 02:24:00,Delivered,3737.0,Air,11.8,10130.28,Retail,Operational,7.1
SHP102470,Los Angeles,Charlotte,2025-04-11,2025-04-16 21:36:00,In Transit,3870.0,Air,26.14,15265.67,Retail,Operational,5.9
SHP102471,Denver,New York,2025-02-23,2025-03-01 14:24:00,Delivered,1919.8,Ground,40.19,5842.14,Retail,Customs,6.6
SHP102472,Philadelphia,Denver,2025-08-30,2025-09-09 07:12:00,Delivered,4476.2,Freight,29.84,12772.64,Business,Operational,10.3
SHP102473,Denver,Dallas,2024-05-01,2024-05-07 21:36:00,In Transit,3860.3,Ground,3.67,3952.61,Retail,Operational,6.9
SHP102474,San Diego,Miami,2024-11-03,2024-11-10 19:12:00,Delivered,4388.6,Ground,6.6,4910.06,Government,Operational,7.8
SHP102475,Charlotte,Boston,2024-11-29,2024-12-04 16:48:00,Delivered,3925.9,Air,20.58,11835.83,Government,Operational,5.7
SHP102476,San Diego,Dallas,2025-02-23,2025-03-01 02:24:00,Delivered,3537.7,Air,22.17,12896.37,Retail,Operational,6.1
SHP102477,San Francisco,Denver,2024-11-21,2024-11-29 19:12:00,In Transit,4258.5,Ground,5.43,5117.97,Retail,Operational,8.8
SHP102478,Chicago,Denver,2025-07-26,2025-08-01 09:36:00,Delivered,2005.2,Ground,7.18,2718.16,Retail,Weather,6.4
SHP102479,Phoenix,Baltimore,2024-09-06,2024-09-12 00:00:00,Delayed,3568.3,Ground,42.25,10047.54,Business,Operational,6.0
SHP102480,Philadelphia,San Francisco,2024-04-04,2024-04-05 09:36:00,Delivered,1115.4,Air,9.81,4451.715,Business,Operational,1.4
SHP102481,Baltimore,Houston,2024-10-22,2024-10-30 02:24:00,In Transit,3351.0,Freight,27.85,9251.54,Business,Operational,8.1
SHP102482,Atlanta,Phoenix,2024-07-02,2024-07-10 14:24:00,Delivered,3577.0,Ground,36.37,9359.24,Business,Operational,8.6
SHP102483,San Diego,Seattle,2024-09-16,2024-09-21 21:36:00,Delivered,3281.1,Ground,17.39,5041.77,Retail,Operational,5.9
SHP102484,Atlanta,Denver,2024-07-04,2024-07-13 00:00:00,Delivered,3854.2,Ground,15.74,7466.02,Retail,Weather,9.0
SHP102485,Chicago,Memphis,2025-02-12,2025-02-16 04:48:00,Delivered,1977.3,Air,27.91,8061.98,Retail,Weather,4.2
SHP102486,San Francisco,San Diego,2024-03-09,2024-03-13 14:24:00,Delivered,2542.5,Ground,3.63,2352.12,Business,Operational,4.6
SHP102487,New York,Detroit,2025-09-18,2025-09-19 04:48:00,Delivered,245.9,Ground,13.51,413.93,Business,Operational,1.2
SHP102488,Denver,Seattle,2024-01-08,2024-01-09 19:12:00,In Transit,828.0,Ground,38.94,2253.22,Business,Operational,1.8
SHP102489,Denver,San Diego,2024-09-21,2024-09-28 04:48:00,Delivered,2970.0,Ground,21.77,6069.64,Business,Weather,7.2
SHP102490,Dallas,Atlanta,2025-04-28,2025-05-03 00:00:00,Delivered,2618.0,Air,21.95,8151.76,Government,Weather,5.0
SHP102491,Chicago,San Diego,2025-09-08,2025-09-10 12:00:00,Delivered,1048.5,Ground,32.51,2612.6,Business,Operational,2.5
SHP102492,Charlotte,New York,2025-01-05,2025-01-10 00:00:00,Delivered,1246.9,Freight,10.66,2199.26,Business,Operational,5.0
SHP102493,Los Angeles,Atlanta,2024-03-23,2024-03-27 12:00:00,Delivered,1679.6,Air,6.95,3261.09,Business,Weather,4.5
SHP102494,New York,Seattle,2024-07-29,2024-08-03 07:12:00,Delivered,3280.6,Air,20.89,11621.37,Retail,Operational,5.3
SHP102495,Miami,Atlanta,2024-11-08,2024-11-16 00:00:00,Delivered,2821.8,Freight,11.33,5634.96,Retail,Operational,8.0
SHP102496,Boston,Charlotte,2025-08-26,2025-08-27 19:12:00,Delivered,499.2,Air,10.75,1196.33,Business,Operational,1.8
SHP102497,Detroit,Miami,2024-12-02,2024-12-08 07:12:00,Delivered,3467.7,Ground,6.76,3927.01,Government,Operational,6.3
SHP102498,Miami,New York,2025-05-04,2025-05-06 19:12:00,Delivered,1329.4,Ground,24.21,3163.85,Retail,Operational,2.8
SHP102499,San Francisco,Los Angeles,2025-02-06,2025-02-13 04:48:00,Delivered,3088.6,Ground,14.43,5197.57,Business,Operational,7.2
SHP102500,San Francisco,Detroit,2024-07-09,2024-07-10 14:24:00,In Transit,730.5,Ground,6.9,888.63,Business,Operational,1.6
SHP102501,Philadelphia,Baltimore,2024-11-30,2024-12-06 14:24:00,Delivered,4491.1,Air,33.88,18168.36,Business,Operational,6.6
SHP102502,Detroit,Phoenix,2025-06-05,2025-06-08 07:12:00,Delivered,545.4,Air,12.84,1404.55,Business,Weather,3.3
SHP102503,Detroit,Houston,2025-09-10,2025-09-18 12:00:00,Delivered,3389.5,Ground,24.63,8117.96,Retail,Operational,8.5
SHP102504,Denver,Dallas,2024-03-27,2024-04-01 12:00:00,Delivered,2527.7,Ground,49.17,7667.25,Business,Operational,5.5
SHP102505,Miami,Atlanta,2025-08-01,2025-08-02 14:24:00,Delivered,569.5,Ground,33.49,1442.75,Business,Operational,1.6
SHP102506,Memphis,Dallas,2024-03-02,2024-03-03 12:00:00,Delivered,315.3,Ground,45.63,928.42,Business,Operational,1.5
SHP102507,Dallas,Boston,2025-01-21,2025-01-24 21:36:00,Delivered,1759.5,Air,33.04,7048.6,Business,Weather,3.9
SHP102508,Seattle,Boston,2024-05-25,2024-05-30 21:36:00,Delivered,3649.6,Air,13.56,10548.2,Retail,Operational,5.9
SHP102509,Dallas,Baltimore,2024-06-01,2024-06-04 14:24:00,Delivered,377.0,Ground,8.53,507.54,Business,Weather,3.6
SHP102510,San Francisco,Los Angeles,2025-09-10,2025-09-16 09:36:00,Delivered,3228.9,Ground,13.02,5179.47,Business,Operational,6.4
SHP102511,Boston,San Diego,2024-12-14,2024-12-18 21:36:00,In Transit,3018.1,Air,13.77,8791.13,Retail,Weather,4.9
SHP102512,Chicago,New York,2024-06-26,2024-06-28 12:00:00,Delivered,1341.8,Air,40.01,5903.17,Business,Operational,2.5
SHP102513,San Francisco,Denver,2025-05-01,2025-05-04 21:36:00,Delivered,533.2,Air,11.56,1318.5,Business,Customs,3.9
SHP102514,Los Angeles,Chicago,2024-09-03,2024-09-09 04:48:00,Delivered,4135.9,Air,5.48,7227.93,Business,Operational,6.2
